220  1  1
3
+0.00000000000	-0.00000000000	+0.00000000000
+0.00002333673	+0.00351250000	+0.00000000000
+0.00004667347	+0.00702150000	+0.00000000000
+0.00007001020	+0.01052400000	+0.00000000000
+0.00009334694	+0.01401600000	+0.00000000000
+0.00011668367	+0.01749400000	+0.00000000000
+0.00014002041	+0.02095450000	+0.00000000000
+0.00016335714	+0.02439450000	+0.00000000000
+0.00018669388	+0.02781050000	+0.00000000000
+0.00021003061	+0.03119900000	+0.00000000000
+0.00023336735	+0.03455700000	+0.00000000000
+0.00025670408	+0.03788050000	+0.00000000000
+0.00028004082	+0.04116650000	+0.00000000000
+0.00030337755	+0.04441250000	+0.00000000000
+0.00032671429	+0.04761400000	+0.00000000000
+0.00035005102	+0.05077000000	+0.00000000000
+0.00037338776	+0.05387500000	+0.00000000000
+0.00039672449	+0.05692500000	+0.00000000000
+0.00042006122	+0.05992000000	+0.00000000000
+0.00044339796	+0.06285500000	+0.00000000000
+0.00046673469	+0.06573000000	+0.00000000000
+0.00049007143	+0.06854000000	+0.00000000000
+0.00051340816	+0.07128000000	+0.00000000000
+0.00053674490	+0.07395500000	+0.00000000000
+0.00056008163	+0.07655000000	+0.00000000000
+0.00058341837	+0.07907500000	+0.00000000000
+0.00060675510	+0.08152000000	+0.00000000000
+0.00063009184	+0.08388500000	+0.00000000000
+0.00065342857	+0.08616500000	+0.00000000000
+0.00067676531	+0.08836000000	+0.00000000000
+0.00070010204	+0.09047000000	+0.00000000000
+0.00072343878	+0.09249000000	+0.00000000000
+0.00074677551	+0.09442000000	+0.00000000000
+0.00077011224	+0.09625500000	+0.00000000000
+0.00079344898	+0.09799500000	+0.00000000000
+0.00081678571	+0.09964000000	+0.00000000000
+0.00084012245	+0.10118500000	+0.00000000000
+0.00086345918	+0.10263000000	+0.00000000000
+0.00088679592	+0.10397500000	+0.00000000000
+0.00091013265	+0.10521500000	+0.00000000000
+0.00093346939	+0.10635500000	+0.00000000000
+0.00095680612	+0.10739000000	+0.00000000000
+0.00098014286	+0.10831500000	+0.00000000000
+0.00100347959	+0.10913500000	+0.00000000000
+0.00102681633	+0.10984500000	+0.00000000000
+0.00105015306	+0.11045000000	+0.00000000000
+0.00107348980	+0.11094500000	+0.00000000000
+0.00109682653	+0.11133000000	+0.00000000000
+0.00112016327	+0.11160500000	+0.00000000000
+0.00114350000	+0.11177500000	+0.00000000000
+0.00116683673	+0.00000000000	+0.00000000000
+0.00119017347	+0.00000000000	+0.00000000000
+0.00121351020	+0.00000000000	+0.00000000000
+0.00123684694	+0.00000000000	+0.00000000000
+0.00126018367	+0.00000000000	+0.00000000000
+0.00128352041	+0.00000000000	+0.00000000000
+0.00130685714	+0.00000000000	+0.00000000000
+0.00133019388	+0.00000000000	+0.00000000000
+0.00135353061	+0.00000000000	+0.00000000000
+0.00137686735	+0.00000000000	+0.00000000000
+0.00140020408	+0.00000000000	+0.00000000000
+0.00142354082	+0.00000000000	+0.00000000000
+0.00144687755	+0.00000000000	+0.00000000000
+0.00147021429	+0.00000000000	+0.00000000000
+0.00149355102	+0.00000000000	+0.00000000000
+0.00151688776	+0.00000000000	+0.00000000000
+0.00154022449	+0.00000000000	+0.00000000000
+0.00156356122	+0.00000000000	+0.00000000000
+0.00158689796	+0.00000000000	+0.00000000000
+0.00161023469	+0.00000000000	+0.00000000000
+0.00163357143	+0.00000000000	+0.00000000000
+0.00165690816	+0.00000000000	+0.00000000000
+0.00168024490	+0.00000000000	+0.00000000000
+0.00170358163	+0.00000000000	+0.00000000000
+0.00172691837	+0.00000000000	+0.00000000000
+0.00175025510	+0.00000000000	+0.00000000000
+0.00177359184	+0.00000000000	+0.00000000000
+0.00179692857	+0.00000000000	+0.00000000000
+0.00182026531	+0.00000000000	+0.00000000000
+0.00184360204	+0.00000000000	+0.00000000000
+0.00186693878	+0.00000000000	+0.00000000000
+0.00189027551	+0.00000000000	+0.00000000000
+0.00191361224	+0.00000000000	+0.00000000000
+0.00193694898	+0.00000000000	+0.00000000000
+0.00196028571	+0.00000000000	+0.00000000000
+0.00198362245	+0.00000000000	+0.00000000000
+0.00200695918	+0.00000000000	+0.00000000000
+0.00203029592	+0.00000000000	+0.00000000000
+0.00205363265	+0.00000000000	+0.00000000000
+0.00207696939	+0.00000000000	+0.00000000000
+0.00210030612	+0.00000000000	+0.00000000000
+0.00212364286	+0.00000000000	+0.00000000000
+0.00214697959	+0.00000000000	+0.00000000000
+0.00217031633	+0.00000000000	+0.00000000000
+0.00219365306	+0.00000000000	+0.00000000000
+0.00221698980	+0.00000000000	+0.00000000000
+0.00224032653	+0.00000000000	+0.00000000000
+0.00226366327	+0.00000000000	+0.00000000000
+0.00228700000	+0.00000000000	+0.00000000000
+0.00231033673	+0.00000000000	+0.00000000000
+0.00233367347	+0.00000000000	+0.00000000000
+0.00235701020	+0.00000000000	+0.00000000000
+0.00238034694	+0.00000000000	+0.00000000000
+0.00240368367	+0.00000000000	+0.00000000000
+0.00242702041	+0.00000000000	+0.00000000000
+0.00245035714	+0.00000000000	+0.00000000000
+0.00247369388	+0.00000000000	+0.00000000000
+0.00249703061	+0.00000000000	+0.00000000000
+0.00252036735	+0.00000000000	+0.00000000000
+0.00254370408	+0.00000000000	+0.00000000000
+0.00256704082	+0.00000000000	+0.00000000000
+0.00259037755	+0.00000000000	+0.00000000000
+0.00261371429	+0.00000000000	+0.00000000000
