220  1  1
1
+0.00000000000	+0.00034980000	+0.00000000000
+0.00002333673	+0.00034960000	+0.00000000000
+0.00004667347	+0.00034920000	+0.00000000000
+0.00007001020	+0.00034820000	+0.00000000000
+0.00009334694	+0.00034700000	+0.00000000000
+0.00011668367	+0.00034560000	+0.00000000000
+0.00014002041	+0.00034360000	+0.00000000000
+0.00016335714	+0.00034140000	+0.00000000000
+0.00018669388	+0.00033880000	+0.00000000000
+0.00021003061	+0.00033600000	+0.00000000000
+0.00023336735	+0.00033260000	+0.00000000000
+0.00025670408	+0.00032920000	+0.00000000000
+0.00028004082	+0.00032520000	+0.00000000000
+0.00030337755	+0.00032100000	+0.00000000000
+0.00032671429	+0.00031660000	+0.00000000000
+0.00035005102	+0.00031160000	+0.00000000000
+0.00037338776	+0.00030660000	+0.00000000000
+0.00039672449	+0.00030100000	+0.00000000000
+0.00042006122	+0.00029540000	+0.00000000000
+0.00044339796	+0.00028940000	+0.00000000000
+0.00046673469	+0.00028300000	+0.00000000000
+0.00049007143	+0.00027640000	+0.00000000000
+0.00051340816	+0.00026960000	+0.00000000000
+0.00053674490	+0.00026240000	+0.00000000000
+0.00056008163	+0.00025500000	+0.00000000000
+0.00058341837	+0.00024740000	+0.00000000000
+0.00060675510	+0.00023940000	+0.00000000000
+0.00063009184	+0.00023140000	+0.00000000000
+0.00065342857	+0.00022300000	+0.00000000000
+0.00067676531	+0.00021440000	+0.00000000000
+0.00070010204	+0.00020560000	+0.00000000000
+0.00072343878	+0.00019660000	+0.00000000000
+0.00074677551	+0.00018740000	+0.00000000000
+0.00077011224	+0.00017800000	+0.00000000000
+0.00079344898	+0.00016860000	+0.00000000000
+0.00081678571	+0.00015880000	+0.00000000000
+0.00084012245	+0.00014900000	+0.00000000000
+0.00086345918	+0.00013900000	+0.00000000000
+0.00088679592	+0.00012880000	+0.00000000000
+0.00091013265	+0.00011840000	+0.00000000000
+0.00093346939	+0.00010800000	+0.00000000000
+0.00095680612	+0.00009760000	+0.00000000000
+0.00098014286	+0.00008700000	+0.00000000000
+0.00100347959	+0.00007640000	+0.00000000000
+0.00102681633	+0.00006560000	+0.00000000000
+0.00105015306	+0.00005480000	+0.00000000000
+0.00107348980	+0.00004380000	+0.00000000000
+0.00109682653	+0.00003300000	+0.00000000000
+0.00112016327	+0.00002200000	+0.00000000000
+0.00114350000	+0.00001100000	+0.00000000000
+0.00116683673	+0.00000000000	+0.00000000000
+0.00119017347	+0.00000000000	+0.00000000000
+0.00121351020	+0.00000000000	+0.00000000000
+0.00123684694	+0.00000000000	+0.00000000000
+0.00126018367	+0.00000000000	+0.00000000000
